time,dP_pu
418.362539,0.0009885432423466362
418.562767,0.0009742784470239392
418.763014,0.00337986030383286
418.96326,0.006016160611518831
419.163504,0.008735880012402882
419.363739,0.011406107004907894
419.563988,0.013503902132854156
419.76423,0.013369093444264334
419.964469,0.013342984048943279
420.164708,0.013217538234637876
420.364958,0.013218727822170184
420.5652,0.013468507508740327
420.765441,0.01358717619013388
420.965687,0.01341196108069623
421.16593,0.013364308723968156
421.366186,0.013280035530362045
421.566411,0.01341057957694874
421.766657,0.013390681820958926
421.966906,0.013365039763596993
422.167128,0.013112259738029118
422.367373,0.013365222889756521
422.567622,0.013457511149112911
422.767858,0.013503597410924698
422.968097,0.013495555975007451
423.168327,0.0134989430764541
423.368593,0.013582483765422095
423.568838,0.013834116688726679
423.769085,0.013983050996757953
423.96932,0.014123782717851594
424.169572,0.01444199445272393
424.369817,0.014353950325240785
424.570055,0.011173614427797315
424.770293,0.0068770132473176945
424.970524,0.004254996780075005
425.170767,0.0016032596696453428
425.371008,-0.00099966772672801
425.571249,-0.001700100381769921
425.771495,0.0010435616657156184
425.971722,0.0009799026176354024
426.171962,0.0010716620086430766
426.372199,0.0010547250364005291
426.572448,0.0009557753798651061
426.772681,0.0009314694109630921
426.972927,0.0009319103787552392
427.173158,0.0009059650644731251
427.373391,0.0007382815677246083
427.573639,0.0005832337759836066
427.773882,0.0004209224682510418
427.974115,0.0005030860484993738
428.174348,0.000405015397529679
428.374587,0.0003665867392047788
428.574827,0.0003738209550108183
428.775071,0.00046180501711363286
428.975311,0.0005148398179226052
429.175565,0.0023328225691359073
429.375809,0.005068923703746809
429.576052,0.007963965159745656
429.7763,0.010569649703576886
429.976547,0.012909832081285415
430.176782,0.013545218324462519
430.377025,0.01337262558162934
430.577267,0.01329767717206646
430.777511,0.0131812162596522
430.977755,0.013434929496129035
431.178001,0.013467342826365726
431.378239,0.013339245345270336
431.57849,0.013311692915812193
431.778728,0.013271784598118284
431.978959,0.01338752179595009
432.179207,0.010937640988646396
432.379456,0.005887390691165651
432.579699,0.006096342034216425
432.779936,0.005916501890493709
432.980165,0.005857171944824767
433.180416,0.008585432349789259
433.380663,0.012926392546143972
433.580917,0.012900659658206916
433.781142,0.013275833883757804
433.981376,0.013444415431192656
434.181634,0.013577595029467303
434.381874,0.014266295890225123
434.582099,0.014162221631241433
434.782334,0.014098231491064789
434.982585,0.01416043431992442
435.182822,0.013692415131492183
435.38307,0.0049876581741848
435.583295,-0.004754747273368142
435.783546,-0.009797549463688505
435.983787,-0.012407338963511743
436.184024,-0.014472747131388292
436.384274,-0.009009479953742246
436.653507,-0.0027693374020296515
436.828869,-0.00028169744564029243
437.029095,-0.00024966062278760016
437.22933,-0.0003084192148388073
437.429571,-0.00034810485112272846
437.629804,-0.00016119896766073142
437.830036,0.0005409829084570007
438.030267,0.0006635265393861951
438.230498,0.0006704091529659412
438.430723,0.0008505335084882467
438.630966,0.0010010163313244936
438.831184,0.0010387124850112835
439.031405,0.0010001534408607944
439.231636,0.0010063123398580864
439.431862,0.00104224022734846
439.632108,0.0010985800890846108
439.832332,0.0007900711106487711
440.032568,0.00020963443540467154
440.232806,0.0015824887681268993
440.433038,0.00434344525011839
440.633273,0.006963447329606252
440.833513,0.009830170156295493
441.033744,0.012608180811271637
441.233967,0.013425811278393757
441.434197,0.013223437826993274
441.634445,0.013152505007856556
441.834676,0.013235042165470329
442.034912,0.013385806270087622
442.235141,0.013548782692031594
442.435373,0.013587313901005843
442.635619,0.013471734924175877
442.835852,0.013255430699567682
443.036071,0.013365159894357647
443.236319,0.01353865508290499
443.436558,0.013433148044849134
443.636788,0.013340704494509466
443.837021,0.013383138488195598
444.037252,0.013363935146602713
444.2375,0.013359572348978088
444.437724,0.013369487531759646
444.637956,0.013474801188591037
444.838181,0.013609182094472191
445.038408,0.013850882254883911
445.238659,0.014046376022723185
445.438896,0.014220168608153614
445.639114,0.014251487576460954
445.83935,0.014332070411700232
446.039583,0.01374009825341506
446.239821,0.007708889464641918
446.440055,0.0050997431038909535
446.640293,0.0024770717775017856
446.840536,-0.00023034740549899367
447.040758,-0.002217717459249091
447.240996,0.0010757332694217273
447.441232,0.0010436759364391675
447.641463,0.0010189656249769239
447.841694,0.001058589730871232
448.041925,0.0009267198508895396
448.242138,0.0008084393969541979
448.442379,0.0005404921303494626
448.642606,0.0005112505451958261
448.84283,0.0004604366984496286
449.043069,0.00048509719959649144
449.243302,0.00043202577355562255
449.443536,0.0004456767299915759
449.64376,0.0005608586893076766
449.844003,0.00051997321042653
450.044231,0.00045742756939625177
450.244453,0.000417686262759839
450.444586,0.0005538002746147786
450.644824,0.0011906676421701552
450.845056,0.004022512993020084
451.045319,0.006776421315383605
451.245535,0.009623066189942062
451.445764,0.012214836075667614
451.645995,0.013731215902173247
451.846228,0.013449474108223496
452.046465,0.013293472595443665
452.246698,0.013275644897561167
452.446918,0.013254079961014992
452.647153,0.013490762464655606
452.847389,0.013491613635045106
453.047621,0.013431973107409593
453.24785,0.013333540599148676
453.448084,0.013354074169164377
453.648307,0.013418840764257431
453.84854,0.013376669007231737
454.048773,0.013387785497619814
454.249004,0.013426416327224834
454.449243,0.013432480000619171
454.64947,0.013370990631277056
454.849702,0.013422350926483284
455.049945,0.013409356294203093
455.25019,0.013502932296713292
455.450437,0.01372210500948435
455.650658,0.01406432092134779
455.85088,0.01417023669699171
456.051119,0.014305795470330967
456.251367,0.014289598327772914
456.451613,0.014196628839103073
456.651832,0.008856227594426986
456.85209,0.005725734242579554
457.052313,0.0030885622543742187
457.252562,0.00038934126328325313
457.45279,-0.002341787629844109
457.653022,-0.00011197612098852581
457.853261,0.0005085563931368355
458.053503,0.0005593819599572341
458.253743,0.0006843970615354314
458.453972,0.0007644671435280218
458.654205,0.0009027757392787685
458.854451,0.0010723769331698748
459.054663,0.0010913942185846795
459.254913,0.000978778955520536
459.455131,0.0009297436300356939
459.655374,0.0009263975488487698
459.855614,0.001000614918782809
460.055832,0.000992684823570556
460.256081,0.0010084351382993514
460.456299,0.0010725966845613172
460.656534,0.0011339835032540947
460.856781,0.0011222619640349424
461.056995,0.0011646725175726502
461.257251,0.0038062688337922135
461.457504,0.006474014100583294
461.657717,0.009093444826453431
461.857955,0.011541299525928087
462.058184,0.013528256447062278
462.258432,0.01338772836225804
462.458663,0.0132643496760414
462.658893,0.013208399506772727
462.859135,0.013206243013118112
463.059368,0.013555291728245909
463.259613,0.013499723926398338
463.459849,0.013475007754898984
463.660078,0.01331861361963313
463.860321,0.01329855471262292
464.060561,0.013372987438920571
464.260805,0.013407028394463151
464.461036,0.013307401903642099
464.661271,0.013330257513360639
464.861513,0.013285322748839971
465.061739,0.013288147286724549
465.261989,0.013368315524338653
465.46222,0.013394479125002922
465.662438,0.013423298787485006
465.862667,0.013515524051442523
466.06292,0.013843724219560233
466.263157,0.014038305286620418
466.463389,0.01415505187584354
466.663623,0.014272749256086945
466.863857,0.014400736861486612
467.06409,0.011317368463027817
467.26433,0.006879033495109621
467.464585,0.004235488716552673
467.664817,0.0017027645646964728
467.865057,-0.0011053432408506328
468.065289,-0.0011154005295319791
468.26555,0.000975837216893852
468.465772,0.0007936237581436433
468.665988,0.000580098656132469
468.866235,0.0005329766327623884
469.066467,0.00043841907403710306
469.266705,0.00041930216799152643
469.466948,0.0003687066076274884
469.667166,0.000333495109673196
469.867395,0.0004456137345926903
470.067651,0.00048646258824194024
470.267883,0.0004357893823862602
470.468116,0.0004228343053565204
470.668345,0.0005671889943902924
470.868586,0.0005220989388863402
471.068815,0.0005080656150292974
471.269049,0.0005679844944272779
471.469272,0.0007429505522879631
471.669521,0.002632709967981108
471.869758,0.005559520150135096
472.069992,0.008195436625390705
472.270242,0.010938197692171366
472.470484,0.013102243469607498
472.670709,0.013583617682601898
472.870947,0.01338269605539417
473.071189,0.013229419459868138
473.27143,0.013214009027291428
473.471675,0.013401465754241289
473.671915,0.013495364058792259
473.872153,0.013506690045506826
474.072387,0.013500677647437164
474.272619,0.01338147863268562
474.472857,0.013410232369750275
474.673093,0.0135257337010886
474.873335,0.013395342015466626
475.073589,0.013367309062965878
475.273821,0.013359890255991033
475.474069,0.013320755463194979
475.674301,0.013353914483153276
475.874547,0.013312031332955004
476.074774,0.013383898828009961
476.275019,0.013573497398521676
476.475235,0.01380172093860131
476.675479,0.013962458826371206
476.875713,0.014313253832556277
477.075948,0.014334393916412336
477.276183,0.01426875271078137
477.476413,0.013538057359120285
477.676652,0.007644648807879038
477.876877,0.004665227212596912
478.077122,0.002054119204425056
478.277363,-0.0007508168560389942
478.477597,-0.002727145134874103
478.677828,0.0005945465776146908
478.878055,0.0008139668769534342
479.078283,0.0008925192093358472
479.278535,0.000998042362493741
479.478768,0.0009153572389430643
479.678991,0.000991388290361083
479.879232,0.0010419648056045258
480.079464,0.0011106942507897915
480.279705,0.0010170508578528795
480.479933,0.0010707419828176027
480.680172,0.0010963532749847355
480.880402,0.0011021971969876307
481.080624,0.0011160342096016643
481.280879,0.0009481441465451997
481.481115,0.0008348051688985915
481.681335,0.0007780082242682542
481.881579,0.0007115964237580005
482.081824,0.0017180167762713466
482.282076,0.004490942384049673
482.482311,0.007405995866761885
482.682539,0.010006977730816408
482.882773,0.012394510673342116
483.083007,0.013421852823329363
483.283257,0.013289317829136263
483.483479,0.01323769822728814
483.68372,0.01314200089134595
483.883964,0.01325846180376021
484.084177,0.01360338798278469
484.284435,0.013478901749555211
484.484671,0.013459401011079262
484.684898,0.013414782688562263
484.885137,0.01339538889576347
485.085368,0.013392639073351979
485.285618,0.013500100433782327
485.485861,0.013419844295611645
485.686096,0.013380590837064225
485.886331,0.01336210828003525
486.086571,0.013476619265102843
486.286813,0.013417366964925532
486.487046,0.013379897887676566
486.687271,0.013484533245213055
486.887506,0.013751852022838292
487.087738,0.01390398005109175
487.287975,0.014096598005721783
487.488226,0.01436982077073024
487.688458,0.014282213216011417
487.888708,0.014146143154434758
488.088937,0.008140637953413157
488.28917,0.005624568027009185
488.489398,0.003033044262842042
488.68963,0.00031648781698539005
488.889869,-0.0024689357849285
489.090094,0.0005137732911695031
489.290353,0.0006261834529349711
489.490597,0.0004977695298359135
489.690804,0.0005116006824128469
489.891047,0.0005578949755418526
490.091283,0.0005094588388509868
490.291533,0.00048324982289916054
490.491763,0.0004395031809015172
490.691984,0.0003619280097063526
490.892217,0.0005394153485314319
491.092458,0.00048360582015328195
491.292702,0.00043638271114313605
491.492927,0.00046856749993273966
491.693171,0.0006311937846596908
491.893404,0.0006206134876667272
492.09365,0.000727538654701977
492.293887,0.0008824003902648983
492.494137,0.001079177506230161
492.694374,0.0038549891822826695
492.89461,0.0066159940095802785
493.094842,0.009328499704788147
493.295089,0.011882012338274113
493.495306,0.013656252842517612
493.695568,0.013420072837058745
493.895811,0.013291680889098828
494.096034,0.013176112167333802
494.296284,0.013178620263214707
494.496512,0.013595440307461114
494.696757,0.013498565104060839
494.896996,0.013293084367985463
495.097228,0.013306426207464134
495.297478,0.013325863950541209
495.497703,0.013355801415101058
495.697955,0.013522315834447145
495.898203,0.013498535803875306
496.098437,0.013396440772423805
496.29869,0.013397059006338375
496.498918,0.013438152516536753
496.699166,0.013350744203079504
496.899404,0.01336186655350467
497.099624,0.013654143229159829
497.299883,0.013781093607991929
497.500112,0.013827840588987292
497.700356,0.014039960747102554
497.900602,0.014176254955098486
498.10085,0.014126468079854928
498.301083,0.01410719148779824
498.501316,0.010043490157008002
498.701559,0.006222832400135782
498.901796,0.003884728870590227
499.10203,0.0012144799029460756
499.302263,-0.0014013747352807763
499.502511,-0.0006602953978697355
499.702733,0.0009617335725915504
499.902974,0.0010335849525444697
500.103204,0.0010823902715729407
500.303448,0.001120405797281945
500.503682,0.0010979325549845158
500.703915,0.0011355452031425524
500.90415,0.001151686675348104
501.10437,0.0011375595908973792
501.304608,0.0010928562978423655
501.504836,0.0010519107535808783
501.705071,0.000880182366220679
501.90531,0.0008363815188798164
502.10555,0.000717043328247039
502.305787,0.0005699021915698779
502.506014,0.000441283167172145
502.706246,0.0005664696748356557
502.906474,0.0006062681168338431
503.10673,0.0027126364790646257
503.306979,0.005596328508200492
503.507208,0.00855023403691845
503.707433,0.011296533101101215
503.907682,0.013348545224155867
504.107902,0.013521313768102203
504.30815,0.013378637979699001
504.50838,0.013206300148479889
504.708604,0.013129146899956277
504.908853,0.01353745963533558
505.109099,0.013562594799487933
505.309343,0.013349873987569422
505.509587,0.013312963078854687
505.709818,0.0133521432869383
505.91007,0.013295122195888706
506.110298,0.013371541474764924
506.310559,0.013464688229557188
506.5108,0.013421596446706022
506.711024,0.013319116117814866
506.911259,0.013371027256508964
507.111486,0.013378081276174032
507.311734,0.013313269265793418
507.511967,0.013340150721003044
507.71221,0.013596660660188218
507.912448,0.013771049504394065
508.112688,0.014057199511256004
508.312934,0.014243758187519539
508.513151,0.014199692173499682
508.713388,0.01410942269692594
508.913633,0.012611104969786997
509.113869,0.007197696452839046
509.314116,0.004482207998744768
509.514335,0.0019705814454756194
509.714589,-0.0005674196697935787
509.914829,-0.002639373499116337
510.115056,0.0004665369970758733
510.31531,0.0005851954234044868
510.51555,0.0005315189485325304
510.715787,0.00042937557177491215
510.91603,0.0004843544398934422
511.116263,0.0006098412744585827
511.316511,0.0005677735330915019
511.516726,0.0005367666117600045
511.716967,0.0005425372832990855
511.917203,0.0007512820600419111
512.117429,0.0007677809945108669
512.317681,0.0008583083127172263
512.517906,0.0009457972016846642
512.718123,0.001080960422519334
512.918374,0.0010868453647819747
513.118601,0.0011031406629615273
513.318845,0.001107566455985027
513.519089,0.0021684910136114044
513.719322,0.004829547048047192
513.919577,0.007547736979246854
514.11981,0.010118097219409514
514.320058,0.012497552100786067
514.520303,0.013458331554307605
514.720535,0.01337240729524718
514.920781,0.013189020364066701
515.121008,0.013088194030648415
515.321263,0.013239016735636756
515.5215,0.013532692495150715
515.72173,0.013446246692787945
515.92197,0.013406688512311058
516.122184,0.013449721694791177
516.322433,0.01342173708759654
516.522662,0.013485498686326093
516.722883,0.013533791252107887
516.923134,0.013389662174502666
517.12337,0.013357618026603593
517.323597,0.01347793923846073
517.523846,0.013500923768995574
517.724082,0.013528889331069606
517.92433,0.01356620018731675
518.12457,0.013586291324531029
518.324799,0.0137670837242833
518.52505,0.014001633174417707
518.725276,0.014131430066273537
518.925526,0.01432222261934538
519.125739,0.014258439045476686
519.325993,0.01417236682047936
519.526233,0.008349581971417545
519.726462,0.005667451778543118
519.926704,0.0031160560834613167
520.126921,0.0005082428811517217
520.327157,-0.002051730443242449
520.527397,0.000937108231667322
520.727661,0.0011826789465868447
520.927863,0.0011806718838784118
521.128087,0.0011990240550817989
521.32835,0.0012637144696924824
521.528587,0.0012007879262503872
521.728819,0.0011698513253641382
521.929048,0.001064561108681171
522.1293,0.001061811286269678
522.329558,0.0008880802312288633
522.529801,0.0007243654446096598
522.730035,0.0005848804464100901
522.930263,0.0006327774596873094
523.130486,0.000632126995568659
523.330743,0.0005465997540220908
523.530964,0.0005594229802169692
523.731183,0.0006141806319347842
523.931409,0.0010369310337313832
524.13164,0.00359703327894186
524.331883,0.00641877592582287
524.532118,0.00926735314761667
524.732354,0.011937461474370316
524.932593,0.013613873054174701
525.132823,0.013401815891458313
525.33307,0.013319942383046669
525.533304,0.013211332455343748
525.733554,0.013174800984031568
525.933787,0.013554699864498315
526.134021,0.013499590610554193
526.33427,0.013416209607597315
526.534522,0.013264666118045068
526.734735,0.013281858001901682
526.934981,0.01330032151381006
527.135213,0.013389629944298587
527.335462,0.013382460188900698
527.535702,0.013321381022155934
527.735943,0.013287800079526084
527.936177,0.013392828059548612
528.136422,0.013395850373685484
528.336651,0.013416354643515661
528.5369,0.01357570077247313
528.737121,0.013775314146397181
528.937364,0.013917069908974906
529.137605,0.01412707019866746
529.337856,0.014394378721227756
529.538086,0.01424232247842883
529.738322,0.01428206818009307
529.938578,0.010148942989720636
530.138803,0.006145468190276394
530.339039,0.003387141399935745
530.539281,0.0007811755743234812
530.739526,-0.002049093426545223
530.939755,-0.001113421301999787
531.139985,0.0003223141588769731
531.340228,0.0003690127945662187
531.54047,0.0005180203530613058
531.740689,0.0004649269518812968
531.940939,0.0004369291596031764
532.14117,0.0006175311081495362
532.341412,0.0007354291946637779
532.541656,0.0007620659933242776
532.741889,0.0008982840208378274
532.942116,0.0011667191355315457
533.142352,0.001190338015083002
533.342597,0.0011759985042872187
533.542833,0.0011146365907521367
533.743064,0.0010498846457518505
533.943296,0.0010957863163948275
534.14353,0.0010467876161418925
534.343765,0.0010647076096087886
534.544019,0.003207096154914354
534.744267,0.005799739186168545
534.944511,0.008601849243738744
535.144748,0.01121675602096386
535.344988,0.013155452606520339
535.545238,0.013408487543702281
535.745502,0.01334992819291264
535.945741,0.013123899236728801
536.145984,0.013082577185083336
536.346239,0.013366144380591277
536.546477,0.013450252028149177
536.746707,0.013397423793648153
536.946963,0.01335796083877423
537.147208,0.013299766275294363
537.347438,0.013345919927532854
537.547689,0.01337846217858585
537.747934,0.013278933843386307
537.948163,0.013373884024597623
538.148418,0.013332173745493947
538.348661,0.013419114720992081
538.548892,0.013391804018064519
538.749147,0.01345252572254589
538.94939,0.013514961487880445
539.149625,0.013735358948406438
539.349858,0.013731230552266013
539.550104,0.014036849067399841
539.75035,0.014263620783286728
539.950588,0.014145201153470142
540.15082,0.014121703869688619
540.351069,0.012284475291613414
540.551314,0.003528659831010715
540.751558,-0.0008488933670457897
540.951803,-0.0032868548588780343
541.152045,-0.0061130818991536
541.352277,-0.007525226315655155
541.552515,-0.0008984546308607941
541.752769,0.001025439500968602
541.952999,0.0010880115121658484
542.153248,0.00114904526362306
542.353481,0.0010253911556624836
542.553728,0.0009720999782301824
542.75397,0.0008443921896022673
542.954211,0.0006498521428018187
543.154451,0.0005074693562538659
543.354687,0.0005393596781789403
543.554933,0.0005212887887565877
543.755179,0.00045580726913673636
543.955406,0.0004550205591553965
544.155661,0.0005376881025947509
544.355892,0.00048363805035736096
544.556138,0.0004258888496974707
544.756379,0.00037796107122546575
544.956626,3.654944945467921e-05
545.156851,0.001610517325599816
545.357105,0.004336104088635174
545.55735,0.0071842418076461115
545.757594,0.010016681952262187
545.957837,0.012668152431003573
546.158083,0.01339510614897315
546.358314,0.013365344485526452
546.558569,0.013286222264535576
546.758816,0.01316776307946854
546.959061,0.013430275161658437
547.159302,0.013579210934698991
547.359566,0.013461958917275564
547.559813,0.013286330675222027
547.760057,0.013216616743803129
547.960287,0.013326628685383408
548.160544,0.013520093415375098
548.360774,0.013384174249753895
548.561028,0.013385639259030125
548.761271,0.013376116698734609
548.961509,0.01342875741204826
549.16175,0.013389736889975754
549.361992,0.01343800894562768
549.562225,0.01341048142132723
549.762471,0.013548516060343326
549.962719,0.013740679862097727
550.162958,0.01397190227616581
550.36319,0.0140932372744421
550.563428,0.014298451378829196
550.763676,0.014315959704689478
550.963917,0.013040929901378532
551.164153,0.004122769437829909
551.364385,-0.0007080459102193267
551.564645,-0.0034295511574111005
551.764892,-0.006074487694780482
551.965134,-0.007880706421505625
552.165378,-0.002130259335476439
552.365606,0.00045504253429453663
552.565842,0.0005810377270785273
552.766077,0.0006009252280034147
552.966326,0.0007484326169996363
553.166574,0.0008174697141329049
553.366815,0.000989999461567211
553.567061,0.0010742536100527397
553.767293,0.001216089948140652
553.967529,0.0011521232481124229
554.16778,0.0011632412035097706
554.368009,0.0011531267794666498
554.568248,0.0011557535410989372
554.768499,0.0010434400699456958
554.968745,0.0009721102332951111
555.168983,0.0009436084778259786
555.369223,0.0009856937993043611
555.569446,0.0006806905880665579
555.769698,0.002135090267122536
555.969938,0.004986618017598677
556.170184,0.0076644586633122826
556.370439,0.010149989006343861
556.570675,0.012479974919489798
556.77092,0.01337226079431955
556.971167,0.013223962300314161
557.171416,0.013053602231617967
557.37166,0.012938839264954862
557.571913,0.013120643986117002
557.772146,0.013338690106754644
557.972398,0.013351352181929135
558.172646,0.013371651350460636
558.37289,0.013378161851684231
558.573134,0.01350115670547049
558.773379,0.013428892192901677
558.973633,0.013353892508014126
559.173878,0.013400046160252614
559.374126,0.013443426549931197
559.574376,0.013386828846562431
559.774622,0.013534840198749678
559.974864,0.01343477860017359
560.175101,0.013389350127526827
560.375354,0.013519722768028208
560.575602,0.013669829083480469
560.775848,0.013581987127277453
560.976079,0.013884356251836599
561.176326,0.014090710133440595
561.376577,0.014104079808095514
561.576815,0.013833652280786117
561.777067,0.008362761194866545
561.977292,0.005787011185576621
562.177531,0.0032046305443024516
562.37778,0.0007307411649798281
562.578015,-0.00185720651154403
562.778262,0.00131363759079873
562.978501,0.0011622772274060065
563.178743,0.0010015056444227593
563.378984,0.0007595696175175686
563.579227,0.0006909368629445402
563.779467,0.0005249586369935541
563.979717,0.00044892172553843474
564.179947,0.0004584413558154072
564.380184,0.0006019741746451943
564.580438,0.0006252165468126617
564.780687,0.00055104166214763
564.980934,0.0005133513684979511
565.18118,0.0005450863994397411
565.381413,0.0006039490071495585
565.581658,0.0005155899026720379
565.781911,0.0006570468033574061
565.982141,0.0008287634706434044
566.182396,0.001683814669708371
566.382628,0.0042244337565542
566.582877,0.007061118033043535
566.783123,0.009772678797268225
566.983364,0.012218967401826595
567.183608,0.01360524561454695
567.383854,0.013441822364773719
567.584086,0.01332856835766514
567.784336,0.013223196100462698
567.984576,0.013236617050442283
568.184825,0.013512803529216555
568.385066,0.01349967558109222
568.585294,0.013434422602919457
568.785546,0.013318196091989393
568.985774,0.013254062380903679
569.186027,0.013326175997517049
569.386263,0.013319768046942801
569.586501,0.013266595535261869
569.786752,0.013326937802340691
569.986996,0.013207803247997299
570.187238,0.013275697637895115
570.387495,0.013303789190766909
570.587732,0.013304644756184225
570.787977,0.013401525819621611
570.988223,0.013439144327816756
571.188472,0.013669273844964781
571.38871,0.013826047417633179
571.588944,0.014076669484537169
571.789192,0.014019352461613769
571.989438,0.014014558951261927
572.18968,0.010454618640216231
572.389925,0.006104291174549273
572.590175,0.003498215473241288
572.79042,0.0008680389043299744
572.990665,-0.001719283213232939
573.190894,-0.0007854496753291778
573.391138,0.0008564155207323215
573.591376,0.0010059665976688934
573.791628,0.0010951871276008512
573.991871,0.0011703113382768803
574.192114,0.0011576053128240962
574.392347,0.001229507968101679
574.592611,0.0011278216742382475
574.792849,0.0011161294352046189
574.993096,0.0010699523428177073
575.193348,0.001102746575466216
575.393587,0.0011281278611769776
575.593834,0.0011271800001752632
575.794077,0.0011075342257809582
575.994309,0.0010358264167371017
576.19457,0.0010178492879084307
576.394808,0.0009741993365230246
576.595043,0.0008902821401710433
576.79528,0.003196315151650543
576.995534,0.0059243440851493925
577.195781,0.008687499546064507
577.396025,0.011303783432009296
577.596271,0.013253867534669943
577.796519,0.013485214474526504
577.996765,0.013393761270457572
578.19701,0.013295608578968415
578.397259,0.013286229589581961
578.597502,0.013537228163869939
578.797754,0.01363529734983035
578.997997,0.013495487119571464
579.198235,0.013442796595942412
579.39848,0.013320676352694062
579.598733,0.013430220956315216
579.798986,0.013467511302432494
579.999226,0.013404534948674995
580.199474,0.013395936809232782
580.399721,0.013364641281073855
580.599968,0.01341716918867325
580.800213,0.013432620641509688
581.000457,0.013406867243442767
581.200695,0.013357790897698188
581.40093,0.013595098960299748
581.601178,0.01382742306134357
581.801419,0.013988795298130076
582.001662,0.014256640014085463
582.201892,0.014300228435081275
582.402141,0.014218634743441396
582.602373,0.012959531055972402
582.802619,0.007499831175913989
583.002873,0.0049385481332268714
583.203097,0.0024317048352446267
583.403348,-0.0003036623297188818
583.603591,-0.002048309646582438
583.803827,0.0008410124132020019
584.004067,0.0007658515772940658
584.204311,0.00056702930837918
584.404563,0.0004697072771496454
584.604807,0.0005758794294169068
584.805037,0.0005079718544356156
585.005275,0.00040032883285501215
585.205513,0.000392171661204933
585.405761,0.000503976774139324
585.606004,0.0005363651992183095
585.806233,0.0004425709103259515
586.006483,0.00046399081095378357
586.20672,0.000560764928713995
586.406964,0.0007164456044623351
586.607212,0.0007895158721330748
586.807456,0.000920827583580526
587.007684,0.0010469004218561589
587.207932,0.002450766070937712
587.40819,0.0050996537383251
587.608428,0.007830190767704859
587.808663,0.010477660306112852
588.008916,0.01254225392883181
588.209161,0.013477222848924648
588.40939,0.013359027365527331
588.60964,0.013224048735861459
588.809882,0.013104927366601559
589.010128,0.013379067227416937
589.210378,0.013618169926381892
589.41061,0.013431656665405925
589.610859,0.013326071981858438
589.81111,0.013294421921454665
590.011361,0.013365832333615438
590.211596,0.01331137354378997
590.411845,0.013397580549640707
590.612083,0.01334238193013075
590.812323,0.013448568732490779
591.01256,0.013327750882489001
591.212803,0.013424460539841063
591.413057,0.013401248932868403
591.613293,0.01337580025673094
591.813532,0.013499920237641348
592.013779,0.01352514916238738
592.214023,0.01376710716443172
592.414272,0.014023325566770922
592.614516,0.01417484122114692
592.81476,0.014170591229236558
593.01499,0.014230914451194789
593.215228,0.008799878942635179
593.41548,0.005753097685841064
593.615711,0.003223527698956596
593.815955,0.0006711841428730696
594.0162,-0.0019344872158746757
594.216435,0.000686506674893202
594.416693,0.0011167271589893224
594.616923,0.001186093883209755
594.817163,0.0010986504095298695
595.017421,0.0012097347379003514
595.217665,0.001189911697383622
595.417907,0.001257457415073681
595.618146,0.0012662635858331276
595.818402,0.0013523621809974316
596.018649,0.0011937807868821527
596.218884,0.0011026396297890502
596.41913,0.0010298770140663134
596.61938,0.0008879102901528119
596.819624,0.0007278404466128792
597.019871,0.0005216198808530135
597.220123,0.0004978266651976882
597.420371,0.000591729364776495
597.620564,0.0010500355417073068
597.820823,0.003929433628654525
598.021066,0.006849601458750076
598.221314,0.009733873631559324
598.421573,0.012186107243760656
598.621821,0.013562481993773667
598.822062,0.013372262259328836
599.022303,0.013266509099714567
599.222554,0.013124061852758459
599.422794,0.013034747562232829
599.623045,0.013483595639276272
599.823291,0.013511348775005254
600.023545,0.013425336615388247
600.223788,0.01341268186526014
600.424034,0.013455495296348811
600.624277,0.013367881881592885
600.824524,0.013361139908903658
601.024766,0.013333505438926042
601.225014,0.013325348267275973
601.425245,0.013290215879822594
601.625503,0.013428104017911061
601.825748,0.0133706800493105
602.025991,0.013332978035586607
602.226229,0.013483597104285545
602.426477,0.013624482651353185
602.626706,0.013747839362430675
602.826959,0.013985846234457009
603.027201,0.01426644092614348
603.227431,0.014173805459588613
603.427666,0.01425983519931693
603.627921,0.009887680560443356
603.82815,0.006216865417353681
604.028394,0.003520836681475629
604.22864,0.0009738433392689032
604.428875,-0.0018961918733939093
604.629115,-0.000746566864128636
604.829363,0.0006877826979728075
605.029613,0.0006519558961224888
605.229859,0.0005749257083780816
605.430098,0.0004679419409717846
605.630343,0.000466624897632444
605.830575,0.0004963514008565182
606.03082,0.000428048273370643
606.231051,0.0004500263425327164
606.4313,0.00043155111055011346
606.631544,0.0006759937683269417
606.83177,0.0006821131120737814
607.032023,0.0007100903942220239
607.232268,0.0008433681481181832
607.432504,0.0010041997964817604
607.63275,0.0010393746692041455
607.83298,0.0010310519515058538
608.033214,0.0010643105920949323
608.233465,0.0033487698769726093
608.433708,0.005951202100210596
608.633959,0.008673860309702765
608.834195,0.011320667663917896
609.034443,0.013233585946249755
609.23469,0.013496344149998063
609.434922,0.013371330513429149
609.635176,0.013099799834134746
609.835421,0.013097364988717638
610.035669,0.0135616044532172
610.235917,0.01355371977329251
610.436147,0.01340799530058546
610.6364,0.013525560829994003
610.836641,0.013393976626821175
611.036884,0.013336602468536012
611.237142,0.013475048775158717
611.437372,0.01346408904076321
611.637626,0.013298258780749125
611.83787,0.013306388117222945
612.038111,0.013377915730125822
612.238361,0.013387321089679244
612.438607,0.013318459793659115
612.638851,0.013356721440926532
612.839093,0.013549460991326496
613.039323,0.013705837546481038
