0.0 -0.03857736955349664
0.20024100000000544 -0.038580399192679894
0.400478000000021 -0.03857457138577903
0.6007210000000214 -0.03857696667594567
0.8009509999999977 -0.03858318417531401
1.0011910000000057 -0.03858276664767028
1.2014100000000099 -0.038593087638021356
1.4016560000000027 -0.038594784118763235
1.6018880000000024 -0.03859149370792881
1.8021300000000053 -0.03859419225501564
2.00236000000001 -0.038594347545998914
2.2025270000000035 -0.038588746815535875
2.402768000000009 -0.038593909508225326
2.60301800000002 -0.03859872938874413
2.8032400000000166 -0.03858740340202957
3.0034820000000195 -0.03858162833546265
3.2035250000000133 -0.0385834683871136
3.403755000000018 -0.03858673096277178
3.603966000000014 -0.03858600431817076
3.8041800000000023 -0.038597129598614485
4.004407000000015 -0.03860849221056096
4.204504000000014 -0.038617087419984625
4.404729000000003 -0.03861907983260031
4.604956000000016 -0.03862384990280373
4.805180000000007 -0.03862402130888905
5.005390000000006 -0.0386244798567925
5.205513000000025 -0.03862433775089272
5.405726000000016 -0.03862463075274796
5.60594500000002 -0.03862511127579057
5.8061770000000195 -0.03862579397011329
6.006403000000034 -0.03862527389182023
6.206519000000014 -0.03862574708981645
6.406730000000039 -0.03862558154376824
6.606944999999996 -0.03862593168098525
6.80716000000001 -0.03862526070673674
7.007384999999999 -0.03862533542220983
7.2075060000000235 -0.03862505414042879
7.407718999999986 -0.03862522115148628
7.6079579999999964 -0.03862473183838802
7.808165000000031 -0.03862422348016917
8.008380999999986 -0.0386246834930819
8.208518000000026 -0.03862526803178312
8.40874500000001 -0.03862515815608741
8.60897 -0.03862532663215417
8.812501999999995 -0.03862588773070697
9.012711000000024 -0.03862603130161604
9.212941999999998 -0.0386258305953452
9.413167999999985 -0.03862542771779423
9.613380000000006 -0.03862579104009473
9.813500000000033 -0.038625769064955594
10.013716999999986 -0.03862554198851778
10.213933999999995 -0.038624662982952036
10.414151000000004 -0.038625187456272934
10.614367000000016 -0.03862519331631003
10.814499000000012 -0.038625228476532665
11.014717000000019 -0.03862470546822105
11.21493700000002 -0.03862541453271074
11.415152000000035 -0.0386248255989817
11.61536799999999 -0.03862457068736763
11.815496999999993 -0.038623782512377025
12.015713000000005 -0.038624167809816666
12.21592800000002 -0.0386246161026552
12.416154000000006 -0.038624846109111564
12.616378999999995 -0.038624227875196995
12.816501000000017 -0.038625180131226546
13.016730999999993 -0.03862512446087405
13.216944000000012 -0.03862475527853644
13.417160000000024 -0.0386247699286292
13.617394999999988 -0.03862541599772002
13.817518000000007 -0.038625149366031744
14.017741000000001 -0.038625328097163444
14.217966999999987 -0.038624208830076404
14.41819300000003 -0.03862423520024338
14.618403999999998 -0.03862469521315611
14.818501000000026 -0.03862419564499291
